quad	lat	lon	yr	mo	day	time	ship_code	#groups	data type	cruise	station												
7	3945	7356	65	1	18	170	31BQ	5	3	7695	16	0	470	5	480	10	480	15	500	20	500
7	3945	7356	65	1	19	170	31BQ	4	3	7695	17	0	450	5	450	10	450	15	450		
7	3945	7356	65	1	21	170	31BQ	3	3	7695	19	0	330	5	310	10	310				
7	3945	7356	65	1	22	170	31BQ	4	3	7695	20	0	300	5	270	10	280	15	280		
7	3945	7356	65	1	28	170	31BQ	5	3	7695	26	0	350	5	350	10	350	15	350	20	350
7	3945	7356	65	1	29	170	31BQ	5	3	7695	27	0	310	5	310	10	310	15	310	20	310
7	3946	7356	66	1	13	170	31BQ	5	3	7108	13	0	430	5	430	10	440	15	440	20	440
7	3946	7356	66	1	17	170	31BQ	5	3	7108	17	0	400	5	400	10	400	15	400	20	400
7	3946	7356	66	1	19	170	31BQ	5	3	7108	19	0	340	5	330	10	330	15	350	20	370
7	3946	7356	66	1	21	170	31BQ	5	3	7108	21	0	470	5	470	10	450	15	430	20	420
7	3946	7356	66	1	24	170	31BQ	5	3	7108	23	0	500	5	500	10	500	15	500	20	500
7	3946	7356	66	1	25	170	31BQ	5	3	7108	24	0	570	5	560	10	560	15	550	20	550
7	3946	7356	66	1	29	170	31BQ	5	3	7108	27	0	400	5	410	10	410	15	410	20	410
7	3945	7356	67	1	7	170	31BQ	4	3	9103	7	0	500	5	510	10	510	15	570		
7	3945	7356	67	1	9	170	31BQ	5	3	9103	9	0	690	5	690	10	680	15	690	20	700
7	3945	7356	67	1	11	170	31BQ	5	3	9103	11	0	770	5	780	10	780	15	800	20	860
7	3945	7356	67	1	12	170	31BQ	2	3	9103	12	0	760	5	760						
7	3945	7356	67	1	13	170	31BQ	3	3	9103	13	0	460	5	480	10	500				
7	3945	7356	67	1	14	170	31BQ	3	3	9103	14	0	480	5	480	10	490				
7	3945	7356	67	1	15	170	31BQ	4	3	9103	15	0	480	5	510	10	550	15	560		
7	3945	7356	67	1	16	170	31BQ	3	3	9103	16	0	500	5	510	10	540				
7	3945	7356	67	1	17	170	31BQ	2	3	9103	17	0	470	5	470									
7	3945	7356	67	1	19	170	31BQ	2	3	9103	19	0	480	5	490									
7	3945	7356	67	1	22	170	31BQ	2	3	9103	22	0	440	5	440									
7	3945	7356	67	1	24	170	31BQ	2	3	9103	24	0	450	5	440									
7	3945	7356	67	1	25	170	31BQ	2	3	9103	25	0	480	5	450									
7	3945	7356	67	1	26	170	31BQ	6	3	9103	26	0	480	5	470	10	460	15	460	20	470	25	430	
7	3945	7356	67	1	27	170	31BQ	5	3	9103	27	0	400	5	400	10	400	15	400	20	400			
7	3945	7356	67	1	28	170	31BQ	5	3	9103	28	0	420	5	430	10	440	15	440	20	440			
7	3945	7356	67	1	30	170	31BQ	5	3	9103	29	0	390	5	390	10	390	15	390	20	390			
7	3945	7356	67	1	31	170	31BQ	5	3	9103	30	0	410	5	400	10	390	15	390	20	390			
7	3945	7356	68	1	16	170	31BQ	3	3	9277	16	0	240	5	240	10	240							
7	3945	7356	68	1	18	170	31BQ	5	3	9277	18	0	280	5	290	10	290	15	300	20	310			
7	3945	7356	68	1	19	170	31BQ	6	3	9277	19	0	310	5	310	10	320	15	320	20	370	25	380	
7	3945	7356	68	1	20	170	31BQ	7	3	9277	20	0	320	5	320	10	320	15	330	20	340	25	350	30 390
7	3945	7356	68	1	21	170	31BQ	6	3	9277	21	0	330	5	320	10	320	15	330	20	350	25	390	
7	3945	7356	68	1	22	170	31BQ	6	3	9277	22	0	410	5	410	10	410	15	410	20	410	25	400	
7	3945	7356	68	1	23	170	31BQ	6	3	9277	23	0	290	5	300	10	300	15	390	20	390	25	390
7	3945	7356	68	1	24	170	31BQ	6	3	9277	24	0	370	5	370	10	370	15	370	20	370	25	370
7	3945	7356	68	1	25	170	31BQ	5	3	9277	25	0	390	5	390	10	390	15	390	20	390		
7	3945	7356	68	1	26	170	31BQ	6	3	9277	26	0	370	5	360	10	360	15	360	20	360	25	350
7	3945	7356	68	1	27	170	31BQ	5	3	9277	27	0	340	5	340	10	340	15	340	20	340		
7	3945	7356	68	1	28	170	31BQ	4	3	9277	28	0	290	5	300	10	310	15	290				
7	3945	7356	69	1	3	170	31BQ	5	3	9418	1	0	120	5	110	10	100	15	100	20	90		
7	3945	7356	69	1	4	170	31BQ	3	3	9418	2	0	180	5	130	10	130						
7	3945	7356	69	1	5	170	31BQ	5	3	9418	3	0	190	5	170	10	160	15	170	20	170		
7	3945	7356	69	1	6	170	31BQ	5	3	9418	4	0	240	5	230	10	210	15	200	20	200		
7	3945	7356	69	1	7	170	31BQ	5	3	9418	5	0	210	5	270	10	270	15	220	20	210		
7	3945	7356	69	1	9	170	31BQ	5	3	9418	6	0	100	5	100	10	90	15	90	20	80		
7	3945	7356	69	1	10	170	31BQ	6	3	9418	7	0	140	5	130	10	110	15	110	20	110	25	130
7	3945	7356	69	1	13	170	31BQ	5	3	9418	9	0	150	5	140	10	130	15	120	20	120		
7	3945	7356	69	1	15	170	31BQ	5	3	9418	11	0	130	5	120	10	120	15	120	20	120		
7	3945	7356	69	1	23	170	31BQ	6	3	9418	17	0	310	5	310	10	310	15	280	20	280	25	270
7	3945	7356	69	1	27	170	31BQ	4	3	9418	21	0	210	5	210	10	210	15	200		
7	3945	7356	69	1	28	170	31BQ	3	3	9418	22	0	170	5	170	10	160				
7	3945	7346	70	1	2	170	31BQ	4	3	27024	2	0	420	5	440	10	430	15	430		
7	3945	7346	70	1	4	170	31BQ	4	3	27024	4	0	430	5	440	10	440	15	440		
