quad	lat	lon	yr	mo	day	time	ship_code	#groups	data type	cruise	station														
7	4220	7045	64	11	29	100	312B	7	3	7871	26	0	780	5	780	10	780	15	790	20	790	25	800	30	800
7	4220	7045	64	12	2	100	312B	7	3	7872	1	0	690	5	700	10	700	15	700	20	700	25	710	30	710
7	4220	7045	64	12	3	100	312B	6	3	7872	2	0	600	5	610	10	610	15	620	20	620	25	630		
7	4220	7045	64	12	7	100	312B	7	3	7872	3	0	610	5	620	10	620	15	620	20	620	25	630	30	630
7	4220	7045	64	12	8	100	312B	7	3	7872	4	0	580	5	590	10	590	15	590	20	590	25	600	30	600
7	4220	7045	64	12	9	100	312B	7	3	7872	5	0	580	5	590	10	590	15	590	20	590	25	590	30	600
7	4220	7045	64	12	11	100	312B	6	3	7872	6	0	540	5	600	10	600	15	600	20	600	25	600		
7	4220	7045	64	12	12	100	312B	6	3	7872	7	0	500	5	500	10	560	15	590	20	620	25	620		
7	4220	7045	64	12	13	100	312B	6	3	7872	8	0	550	5	550	10	550	15	550	20	560	25	580		
7	4220	7045	64	12	14	100	312B	6	3	7872	9	0	520	5	520	10	530	15	570	20	610	25	620		
7	4220	7045	64	12	15	100	312B	6	3	7872	10	0	510	5	520	10	510	15	520	20	530	25	590		
7	4220	7045	64	12	16	100	312B	6	3	7872	11	0	490	5	480	10	480	15	480	20	480	25	480		
7	4220	7045	64	12	17	100	312B	7	3	7872	12	0	550	5	560	10	570	15	570	20	580	25	580	30	590
7	4220	7045	64	12	18	100	312B	7	3	7872	13	0	530	5	530	10	540	15	550	20	560	25	570	30	570
7	4220	7045	64	12	19	100	312B	7	3	7872	14	0	510	5	510	10	520	15	520	20	520	25	520	30	520
7	4220	7045	64	12	20	100	312B	7	3	7872	15	0	490	5	510	10	510	15	520	20	520	25	520	30	520
7	4220	7045	64	12	21	100	312B	6	3	7872	16	0	490	5	490	10	490	15	490	20	500	25	500		
7	4220	7045	64	12	22	100	312B	6	3	7872	17	0	470	5	510	10	510	15	510	20	500	25	490		
7	4220	7045	64	12	23	100	312B	6	3	7872	18	0	510	5	510	10	510	15	510	20	510	25	510		
7	4220	7045	64	12	24	100	312B	6	3	7872	19	0	510	5	510	10	510	15	510	20	500	25	500		
7	4220	7045	64	12	25	100	312B	6	3	7872	20	0	510	5	410	10	490	15	510	20	510	25	510		
7	4220	7045	64	12	26	100	312B	6	3	7872	21	0	460	5	460	10	510	15	530	20	560	25	560		
7	4220	7045	64	12	30	100	312B	6	3	7872	22	0	480	5	480	10	480	15	480	20	490	25	490		
7	4220	7045	64	12	31	100	312B	6	3	7872	23	0	480	5	480	10	490	15	490	20	490	25	490		
7	4220	7045	65	2	3	100	312B	7	3	7873	1	0	160	5	170	10	170	15	170	20	180	25	180	30	190
7	4220	7045	65	2	4	100	312B	6	3	7873	2	0	70	5	70	10	70	15	80	20	80	25	90		
7	4220	7045	65	2	5	100	312B	6	3	7873	3	0	20	5	70	10	70	15	70	20	80	25	80		
7	4220	7045	65	2	6	100	312B	6	3	7873	4	0	70	5	70	10	80	15	80	20	80	25	90		
7	4220	7045	65	2	7	100	312B	6	3	7873	5	0	80	5	90	10	100	15	90	20	90	25	100		
7	4220	7045	65	2	10	100	312B	6	3	7873	6	0	90	5	90	10	90	15	90	20	90	25	90		
7	4220	7045	65	2	13	100	312B	6	3	7873	7	0	100	5	110	10	110	15	120	20	140	25	150		
7	4220	7045	65	2	16	100	312B	7	3	7873	8	0	130	5	140	10	150	15	160	20	190	25	190	30	190
7	4220	7045	65	2	18	100	312B	7	3	7873	9	0	100	5	110	10	130	15	160	20	170	25	170	30	170
7	4220	7045	65	2	21	100	312B	6	3	7873	10	0	120	5	130	10	140	15	150	20	160	25	170		
7	4220	7045	65	2	22	100	312B	6	3	7873	11	0	130	5	140	10	150	15	150	20	150	25	150		
7	4220	7045	65	2	23	100	312B	6	3	7873	12	0	120	5	130	10	140	15	140	20	140	25	150		
7	4220	7045	65	2	26	100	312B	7	3	7873	13	0	100	5	110	10	120	15	130	20	120	25	120	30	120
7	4220	7045	65	3	1	100	312B	6	3	7874	1	0	110	5	120	10	120	15	120	20	130	25	130		
7	4220	7045	65	3	2	100	312B	6	3	7874	2	0	140	5	150	10	150	15	160	20	160	25	160		
7	4220	7045	65	3	3	100	312B	6	3	7874	3	0	180	5	180	10	170	15	160	20	150	25	150		
7	4220	7045	65	3	4	100	312B	6	3	7874	4	0	180	5	180	10	170	15	130	20	120	25	130		
7	4220	7045	65	3	5	100	312B	6	3	7874	5	0	210	5	210	10	200	15	190	20	180	25	180		
7	4220	7045	65	3	6	100	312B	7	3	7874	6	0	170	5	170	10	170	15	170	20	170	25	170	30	170
7	4220	7045	65	3	7	100	312B	7	3	7874	7	0	140	5	150	10	140	15	140	20	140	25	130	30	130
7	4220	7045	65	3	8	100	312B	7	3	7874	8	0	140	5	130	10	130	15	140	20	150	25	160	30	160
7	4220	7045	65	3	9	100	312B	6	3	7874	9	0	180	5	180	10	170	15	160	20	160	25	160		
7	4220	7045	65	3	10	100	312B	6	3	7874	10	0	200	5	170	10	160	15	170	20	170	25	180		
7	4220	7045	65	3	11	100	312B	6	3	7874	11	0	170	5	170	10	170	15	180	20	180	25	180		
7	4220	7045	65	3	12	100	312B	6	3	7874	12	0	140	5	170	10	180	15	180	20	180	25	190		
7	4220	7045	65	3	13	100	312B	6	3	7874	13	0	190	5	190	10	190	15	190	20	190	25	190		
7	4220	7045	65	3	14	100	312B	6	3	7874	14	0	180	5	180	10	180	15	180	20	190	25	190		
7	4220	7045	65	3	15	100	312B	7	3	7874	15	0	190	5	190	10	190	15	190	20	190	25	190	30	190
7	4220	7045	65	3	17	100	312B	7	3	7874	16	0	190	5	190	10	190	15	190	20	190	25	190	30	190
7	4220	7045	65	3	18	100	312B	7	3	7874	17	0	200	5	210	10	210	15	200	20	190	25	200	30	200
7	4220	7045	65	3	19	100	312B	7	3	7874	18	0	200	5	200	10	190	15	190	20	180	25	180	30	180
7	4220	7045	65	3	24	100	312B	7	3	7874	19	0	170	5	170	10	170	15	170	20	180	25	180	30	190
7	4220	7045	65	3	25	100	312B	6	3	7874	20	0	190	5	190	10	190	15	180	20	190	25	190		
7	4220	7045	65	3	27	100	312B	6	3	7874	22	0	170	5	170	10	170	15	170	20	160	25	150		
7	4220	7045	65	3	28	100	312B	6	3	7874	23	0	200	5	200	10	200	15	200	20	200	25	200		
7	4220	7045	65	3	31	100	312B	7	3	7874	24	0	190	5	200	10	200	15	200	20	200	25	200	30	200
7	4220	7045	65	4	1	100	312B	7	3	7875	1	0	140	5	140	10	140	15	140	20	140	25	140	30	140
7	4220	7045	65	4	2	100	312B	7	3	7875	2	0	120	5	120	10	120	15	120	20	120	25	130	30	130
7	4220	7045	65	4	3	100	312B	7	3	7875	3	0	130	5	130	10	130	15	130	20	140	25	140	30	140
7	4220	7045	65	4	4	100	312B	7	3	7875	4	0	170	5	170	10	160	15	170	20	170	25	170	30	170
7	4220	7045	65	4	5	100	312B	6	3	7875	5	0	90	5	90	10	80	15	70	20	50	25	40		
7	4220	7045	65	4	7	100	312B	6	3	7875	6	0	160	5	150	10	140	15	130	20	100	25	80		
7	4220	7045	65	4	8	100	312B	6	3	7875	7	0	160	5	160	10	140	15	90	20	90	25	90		
7	4220	7045	65	4	9	100	312B	6	3	7875	8	0	270	5	220	10	200	15	160	20	150	25	250		
7	4220	7045	65	4	10	100	312B	6	3	7875	9	0	320	5	310	10	200	15	190	20	190	25	200		
7	4220	7045	65	4	11	100	312B	7	3	7875	10	0	340	5	320	10	290	15	240	20	200	25	200	30	200
7	4220	7045	65	4	12	100	312B	7	3	7875	11	0	340	5	330	10	340	15	270	20	200	25	200	30	200
7	4220	7045	65	4	14	100	312B	7	3	7875	12	0	290	5	290	10	290	15	260	20	210	25	210	30	210
7	4220	7045	65	4	15	100	312B	7	3	7875	13	0	370	5	320	10	310	15	280	20	270	25	220	30	210
7	4220	7045	65	4	16	100	312B	7	3	7875	14	0	390	5	370	10	300	15	240	20	200	25	200	30	200
7	4220	7045	65	4	17	100	312B	6	3	7875	15	0	390	5	390	10	380	15	310	20	220	25	210		
7	4220	7045	65	4	18	100	312B	6	3	7875	16	0	410	5	380	10	360	15	320	20	230	25	200		
7	4220	7045	65	4	19	100	312B	6	3	7875	17	0	400	5	380	10	330	15	320	20	290	25	210		
7	4220	7045	65	4	28	100	312B	7	3	7875	18	0	520	5	510	10	460	15	510	20	360	25	280	30	280
7	4220	7045	65	4	29	100	312B	7	3	7875	19	0	570	5	540	10	510	15	430	20	400	25	370	30	300
7	4220	7045	65	4	30	100	312B	7	3	7875	20	0	600	5	560	10	520	15	420	20	320	25	310	30	290
7	4220	7045	65	5	1	100	312B	7	3	7876	1	0	690	5	670	10	580	15	460	20	380	25	370	30	360
7	4220	7045	65	5	2	100	312B	7	3	7876	2	0	700	5	680	10	570	15	500	20	430	25	380	30	360
7	4220	7045	65	5	3	100	312B	6	3	7876	3	0	730	5	710	10	700	15	640	20	540	25	430		
7	4220	7045	65	5	5	100	312B	6	3	7876	4	0	780	5	770	10	620	15	480	20	400	25	320		
7	4220	7045	65	5	6	100	312B	6	3	7876	5	0	800	5	730	10	670	15	410	20	320	25	280		
7	4220	7045	65	5	8	100	312B	6	3	7876	6	0	770	5	770	10	740	15	360	20	310	25	310		
7	4220	7045	65	5	10	100	312B	6	3	7876	7	0	960	5	810	10	590	15	400	20	340	25	330		
7	4220	7045	65	5	11	100	312B	6	3	7876	8	0	930	5	870	10	670	15	380	20	340	25	320		
7	4220	7045	65	5	12	100	312B	6	3	7876	9	0	940	5	990	10	610	15	430	20	340	25	290		
7	4220	7045	65	5	13	100	312B	6	3	7876	10	0	900	5	840	10	460	15	290	20	280	25	270		
7	4220	7045	65	5	17	100	312B	7	3	7876	11	0	1030	5	980	10	770	15	570	20	330	25	320	30	310
7	4220	7045	65	5	18	100	312B	7	3	7876	12	0	1020	5	1020	10	1010	15	820	20	580	25	420	30	400
7	4220	7045	65	5	19	100	312B	7	3	7876	13	0	1040	5	910	10	870	15	730	20	590	25	470	30	410
7	4220	7045	65	5	22	100	312B	6	3	7876	14	0	1140	5	1130	10	1090	15	800	20	770	25	550		
7	4220	7045	65	5	24	100	312B	5	3	7876	15	0	1160	5	1130	10	1190	15	880	20	560				
7	4220	7045	65	5	25	100	312B	6	3	7876	16	0	1140	5	1130	10	1070	15	920	20	630	25	380		
7	4220	7045	65	5	26	100	312B	7	3	7876	17	0	1180	5	1130	10	1100	15	710	20	410	25	360	30	310
7	4220	7045	65	5	28	100	312B	7	3	7876	18	0	1210	5	1180	10	960	15	620	20	540	25	490	30	280
7	4220	7045	65	6	2	100	312B	6	3	7877	1	0	1330	5	1210	10	800	15	590	20	360	25	310		
7	4220	7045	65	6	6	100	312B	6	3	7877	2	0	1260	5	1100	10	1090	15	920	20	480	25	380		
7	4220	7045	65	6	7	100	312B	6	3	7877	3	0	1390	5	1370	10	1270	15	1030	20	530	25	510		
7	4220	7045	65	6	8	100	312B	6	3	7877	4	0	1410	5	1390	10	1310	15	1060	20	570	25	510		
7	4220	7045	65	6	9	100	312B	6	3	7877	5	0	1400	5	1370	10	1300	15	1030	20	790	25	500		
7	4220	7045	65	6	10	100	312B	6	3	7877	6	0	1420	5	1310	10	1110	15	820	20	680	25	440		
7	4220	7045	65	6	11	100	312B	6	3	7877	7	0	1540	5	520	10	380	15	910	20	640	25	540		
7	4220	7045	65	6	12	100	312B	6	3	7877	8	0	1440	5	1410	10	1130	15	760	20	490	25	390		
7	4220	7045	65	6	13	100	312B	6	3	7877	9	0	1470	5	1440	10	1200	15	730	20	490	25	390		
7	4220	7045	65	6	14	100	312B	6	3	7877	10	0	1060	5	1040	10	1030	15	1020	20	1010	25	800		
7	4220	7045	65	6	15	100	312B	6	3	7877	11	0	1030	5	1020	10	1010	15	1010	20	990	25	430		
7	4220	7045	65	6	16	100	312B	6	3	7877	12	0	1190	5	1020	10	980	15	960	20	700	25	470		
7	4220	7045	65	6	19	100	312B	6	3	7877	13	0	1610	5	1500	10	1300	15	1150	20	1020	25	810		
7	4220	7045	65	6	21	100	312B	6	3	7877	14	0	1700	5	1490	10	1330	15	1170	20	890	25	610		
7	4220	7045	65	6	22	100	312B	6	3	7877	15	0	1620	5	1620	10	1520	15	1220	20	1020	25	610		
7	4220	7045	65	6	23	100	312B	6	3	7877	16	0	1700	5	1590	10	1270	15	1000	20	730	25	590		
7	4220	7045	65	6	24	100	312B	6	3	7877	17	0	1700	5	1220	10	1140	15	870	20	660	25	550		
7	4220	7045	65	6	25	100	312B	6	3	7877	18	0	1690	5	1500	10	1070	15	960	20	660	25	610		
7	4220	7045	65	6	27	100	312B	7	3	7877	19	0	1140	5	1030	10	620	15	330	20	210	25	120	30	110
7	4220	7045	65	6	28	100	312B	7	3	7877	20	0	1010	5	960	10	590	15	400	20	210	25	110	30	100
7	4220	7045	65	6	29	100	312B	6	3	7877	21	0	1080	5	1040	10	790	15	400	20	210	25	120		
7	4220	7045	65	6	30	100	312B	6	3	7877	22	0	1090	5	870	10	630	15	320	20	140	25	110		
7	4220	7045	65	7	1	140	312B	6	3	6663	1	0	1160	5	860	10	770	15	430	20	190	25	110		
7	4220	7045	65	7	3	140	312B	6	3	6663	2	0	880	5	830	10	740	15	340	20	190	25	170		
7	4220	7045	65	7	4	140	312B	6	3	6663	3	0	850	5	810	10	790	15	570	20	220	25	190		
7	4220	7045	65	7	5	140	312B	6	3	6663	4	0	1040	5	960	10	600	15	230	20	190	25	180		
7	4220	7045	65	7	6	140	312B	7	3	6663	5	0	950	5	860	10	260	15	170	20	160	25	160	30	150
7	4220	7045	65	7	7	140	312B	7	3	6663	6	0	990	5	700	10	380	15	220	20	170	25	170	30	160
7	4220	7045	65	7	9	140	312B	6	3	6663	7	0	1040	5	500	10	370	15	180	20	170	25	170		
7	4220	7045	65	7	10	140	312B	6	3	6663	8	0	1110	5	890	10	360	15	250	20	210	25	190		
7	4220	7045	65	7	12	140	312B	6	3	6663	9	0	1320	5	1070	10	610	15	490	20	400	25	370		
7	4220	7045	65	7	14	140	312B	6	3	6663	10	0	1420	5	1370	10	630	15	500	20	480	25	470		
7	4220	7045	65	7	15	140	312B	6	3	6663	11	0	1520	5	1500	10	1030	15	600	20	510	25	510		
7	4220	7045	65	7	16	140	312B	6	3	6663	12	0	1720	5	1420	10	1020	15	580	20	520	25	520		
7	4220	7045	65	7	17	140	312B	6	3	6663	13	0	1510	5	1030	10	710	15	530	20	410	25	390		
7	4220	7045	65	7	18	140	312B	6	3	6663	14	0	1580	5	1140	10	820	15	540	20	520	25	530		
7	4220	7045	65	7	20	140	312B	6	3	6663	15	0	1570	5	1160	10	930	15	680	20	550	25	550		
7	4220	7045	65	7	21	140	312B	5	3	6663	16	0	1660	5	1330	10	900	15	600	20	530				
7	4220	7045	65	7	22	140	312B	6	3	6663	17	0	1610	5	1500	10	930	15	630	20	550	25	550		
7	4220	7045	65	7	24	140	312B	6	3	6663	18	0	1700	5	1630	10	950	15	630	20	590	25	590		
7	4220	7045	65	7	25	140	312B	7	3	6663	19	0	1750	5	1620	10	980	15	590	20	580	25	580	30	570
7	4220	7045	65	7	26	140	312B	6	3	6663	20	0	1780	5	1700	10	1100	15	630	20	590	25	590		
7	4220	7045	65	7	27	140	312B	7	3	6663	21	0	1710	5	1670	10	1180	15	740	20	670	25	580	30	560
7	4220	7045	65	7	28	140	312B	6	3	6663	22	0	1670	5	1070	10	820	15	620	20	590	25	580		
7	4220	7045	65	7	29	140	312B	6	3	6663	23	0	1660	5	1250	10	840	15	650	20	590	25	580		
7	4220	7045	65	7	30	140	312B	7	3	6663	24	0	1720	5	1330	10	830	15	620	20	610	25	610	30	610
7	4220	7045	65	7	31	140	312B	7	3	6663	25	0	1780	5	1470	10	950	15	730	20	630	25	630	30	620
7	4220	7045	65	8	1	140	312B	7	3	6664	1	0	1630	5	1380	10	960	15	800	20	790	25	780	30	780
7	4220	7045	65	8	2	140	312B	6	3	6664	2	0	1500	5	1290	10	800	15	620	20	610	25	600		
7	4220	7045	65	8	4	140	312B	7	3	6664	3	0	1710	5	1670	10	1280	15	910	20	800	25	780	30	770
7	4220	7045	65	8	5	140	312B	7	3	6664	4	0	1650	5	1580	10	1160	15	720	20	620	25	590	30	550
7	4220	7045	65	8	6	140	312B	7	3	6664	5	0	1620	5	1500	10	1000	15	700	20	600	25	570	30	550
7	4220	7045	65	8	7	140	312B	7	3	6664	6	0	1720	5	1650	10	1150	15	660	20	570	25	570	30	550
7	4220	7045	65	8	8	140	312B	7	3	6664	7	0	1650	5	1650	10	1210	15	710	20	600	25	580	30	580
7	4220	7045	65	8	9	140	312B	7	3	6664	8	0	1660	5	1330	10	920	15	660	20	580	25	580	30	580
7	4220	7045	65	8	10	140	312B	7	3	6664	9	0	1510	5	1310	10	880	15	670	20	600	25	570	30	560
7	4220	7045	65	8	11	140	312B	7	3	6664	10	0	1550	5	1070	10	940	15	780	20	600	25	580	30	550
7	4220	7045	65	8	12	140	312B	6	3	6664	11	0	1530	5	1300	10	830	15	730	20	570	25	530		
7	4220	7045	65	8	13	140	312B	6	3	6664	12	0	1330	5	1100	10	820	15	510	20	450	25	350		
7	4220	7045	65	8	14	140	312B	7	3	6664	13	0	1550	5	1370	10	1120	15	700	20	600	25	550	30	530
7	4220	7045	65	8	15	140	312B	7	3	6664	14	0	1530	5	1230	10	930	15	700	20	610	25	590	30	550
7	4220	7045	65	8	17	140	312B	8	3	6664	16	0	1660	5	1390	10	980	15	800	20	750	25	720	30	710  35 730
7	4220	7045	65	8	18	140	312B	6	3	6664	17	0	1230	5	780	10	600	15	450	20	420	25	390		
7	4220	7045	65	8	20	140	312B	8	3	6664	18	0	1540	5	1090	10	840	15	790	20	730	25	720	30	720  35 720
7	4220	7045	65	8	21	140	312B	7	3	6664	19	0	1670	5	1380	10	970	15	730	20	720	25	710	30	710
7	4220	7045	65	8	22	140	312B	7	3	6664	20	0	1600	5	1480	10	940	15	810	20	750	25	730	30	720
7	4220	7045	65	8	23	140	312B	7	3	6664	21	0	1630	5	1400	10	980	15	780	20	740	25	740	30	750
7	4220	7045	65	8	24	140	312B	7	3	6664	22	0	1560	5	1450	10	1100	15	850	20	760	25	750	30	750
7	4220	7045	65	8	25	140	312B	7	3	6664	23	0	1610	5	1350	10	1010	15	790	20	760	25	750	30	740
7	4220	7045	65	8	26	140	312B	9	3	6664	24	0	1590	5	1390	10	1150	15	940	20	800	25	780	30	750  35 750  40 740
7	4220	7045	65	8	27	140	312B	7	3	6664	25	0	1580	5	1440	10	1160	15	880	20	800	25	790	30	790
7	4220	7045	65	8	28	140	312B	7	3	6664	26	0	1440	5	1100	10	760	15	520	20	490	25	480	30	470
7	4220	7045	65	8	29	140	312B	6	3	6664	27	0	1500	5	1490	10	1450	15	1290	20	1130	25	800		
7	4220	7045	65	8	30	140	312B	7	3	6664	28	0	1380	5	1380	10	1380	15	1290	20	1100	25	800	30	770
7	4220	7045	65	8	31	140	312B	6	3	6664	29	0	1310	5	1230	10	1220	15	1100	20	930	25	710		
7	4220	7045	65	8	99	140	312B	7	3	6664	15	0	1560	5	1440	10	1110	15	850	20	790	25	750	30	730
7	4220	7045	65	9	1	140	312B	6	3	6698	1	0	1160	5	1130	10	1060	15	990	20	900	25	690		
7	4220	7045	65	9	2	140	312B	6	3	6698	2	0	1170	5	1120	10	1120	15	910	20	800	25	670		
7	4220	7045	65	9	3	140	312B	6	3	6698	3	0	1230	5	1170	10	1130	15	850	20	710	25	660		
7	4220	7045	65	9	4	140	312B	6	3	6698	4	0	1200	5	1130	10	1020	15	950	20	720	25	630		
7	4220	7045	65	9	5	140	312B	6	3	6698	5	0	1280	5	1230	10	1050	15	1000	20	750	25	620		
7	4220	7045	65	9	6	140	312B	7	3	6698	6	0	1230	5	1140	10	1010	15	930	20	630	25	490	30	470
7	4220	7045	65	9	7	140	312B	7	3	6698	7	0	1370	5	1360	10	1050	15	880	20	740	25	640	30	650
7	4020	7045	65	9	10	99*	312B	7	3	6698	10	0	1400	5	1380	10	1250	15	910	20	730	25	600	30	540
7	4020	7045	65	9	11	132	312B	7	3	6698	11	0	1590	5	1570	10	1370	15	1010	20	730	25	690	30	670
7	4020	7045	65	9	13	132	312B	7	3	6698	13	0	1480	5	1470	10	1170	15	1000	20	780	25	730	30	720
7	4020	7045	65	9	14	132	312B	7	3	6698	14	0	1310	5	1310	10	1270	15	1090	20	1010	25	770	30	710
7	4020	7045	65	9	16	132	312B	7	3	6698	16	0	1260	5	1250	10	1230	15	1210	20	1040	25	690	30	650
7	4020	7045	65	9	17	132	312B	7	3	6698	17	0	1390	5	1390	10	1380	15	1340	20	970	25	790	30	730
7	4020	7045	65	9	18	132	312B	7	3	6698	18	0	1390	5	1380	10	1380	15	1200	20	880	25	720	30	660
7	4020	7045	65	9	19	132	312B	7	3	6698	19	0	1430	5	1430	10	1420	15	1230	20	890	25	770	30	740
7	4020	7045	65	9	20	132	312B	7	3	6698	20	0	1480	5	1460	10	1300	15	1040	20	830	25	730	30	730
7	4020	7045	65	9	21	132	312B	7	3	6698	21	0	1530	5	1500	10	1340	15	1150	20	870	25	790	30	730
7	4020	7045	65	9	22	132	312B	7	3	6698	22	0	1530	5	1530	10	1300	15	1100	20	860	25	740	30	690
7	4020	7045	65	9	23	132	312B	6	3	6698	23	0	1630	5	1470	10	1310	15	1030	20	860	25	690		
7	4020	7045	65	9	24	132	312B	7	3	6698	24	0	1490	5	1410	10	1230	15	1050	20	870	25	730	30	660
7	4020	7045	65	9	25	132	312B	7	3	6698	25	0	1480	5	1480	10	1260	15	1160	20	1030	25	680	30	650
7	4020	7045	65	9	26	132	312B	7	3	6698	26	0	1360	5	1360	10	1350	15	1150	20	850	25	660	30	620
7	4020	7045	65	9	27	132	312B	7	3	6698	27	0	1210	5	1220	10	1210	15	1150	20	740	25	550	30	560
7	4020	7045	65	9	28	132	312B	7	3	6698	28	0	1200	5	1200	10	1200	15	1080	20	1020	25	700	30	640
7	4020	7045	65	9	29	132	312B	7	3	6698	29	0	1020	5	1020	10	1020	15	900	20	630	25	620	30	590
7	4020	7045	65	9	30	132	312B	7	3	6698	30	0	1100	5	1090	10	1090	15	1090	20	1050	25	840	30	810
7	4220	7045	65	10	2	99*	312B	6	3	6699	2	0	1130	5	1130	10	1120	15	1110	20	1100	25	860		
7	4220	7045	65	10	3	132	312B	6	3	6699	3	0	1160	5	1160	10	1150	15	1090	20	870	25	700		
7	4220	7045	65	10	4	132	312B	7	3	6699	4	0	1110	5	1110	10	1110	15	1110	20	1110	25	1100	30	600
7	4220	7045	65	10	5	132	312B	7	3	6699	5	0	990	5	990	10	990	15	990	20	990	25	980	30	680
7	4220	7045	65	10	7	132	312B	7	3	6699	7	0	980	5	970	10	920	15	900	20	890	25	810	30	770
7	4220	7045	65	10	8	132	312B	7	3	6699	8	0	950	5	940	10	930	15	930	20	920	25	890	30	800
7	4220	7045	65	10	9	140	312B	8	3	6699	9	0	1070	5	1050	10	910	15	890	20	880	25	820	30	820  35 770
7	4220	7045	65	10	10	140	312B	7	3	6699	10	0	1050	5	1030	10	1020	15	940	20	880	25	830	30	810
7	4220	7045	65	10	11	140	312B	7	3	6699	11	0	1060	5	1030	10	1030	15	1020	20	870	25	830	30	800
7	4220	7045	65	10	12	140	312B	7	3	6699	12	0	1010	5	1010	10	960	15	920	20	900	25	840	30	780
7	4220	7045	65	10	13	140	312B	7	3	6699	13	0	1010	5	1010	10	1010	15	990	20	870	25	830	30	770
7	4220	7045	65	10	14	140	312B	7	3	6699	14	0	1030	5	1020	10	1020	15	1020	20	900	25	830	30	770
7	4220	7045	65	10	15	140	312B	6	3	6699	15	0	1050	5	1030	10	1030	15	960	20	890	25	800		
7	4220	7045	65	10	16	140	312B	6	3	6699	16	0	1020	5	1010	10	1010	15	1000	20	960	25	720		
7	4220	7045	65	10	17	140	312B	6	3	6699	17	0	1020	5	1020	10	1020	15	1020	20	870	25	730		
7	4220	7045	65	10	18	140	312B	6	3	6699	18	0	1020	5	1020	10	1020	15	1020	20	970	25	760		
7	4220	7045	65	10	19	140	312B	6	3	6699	19	0	1070	5	1040	10	1030	15	1020	20	840	25	770		
7	4220	7045	65	10	20	140	312B	6	3	6699	20	0	1120	5	1070	10	1050	15	970	20	850	25	750		
7	4220	7045	65	10	21	140	312B	6	3	6699	21	0	1130	5	1090	10	1040	15	1000	20	880	25	790		
7	4220	7045	65	10	22	140	312B	7	3	6699	22	0	1100	5	1100	10	1080	15	940	20	820	25	680	30	660
7	4220	7045	65	10	23	140	312B	7	3	6699	23	0	1070	5	1070	10	1050	15	1000	20	840	25	770	30	730
7	4220	7045	65	10	24	140	312B	7	3	6699	24	0	1080	5	1080	10	1080	15	1070	20	920	25	810	30	780
7	4220	7045	65	10	25	140	312B	7	3	6699	25	0	1060	5	1060	10	1060	15	1060	20	1050	25	980	30	780
7	4220	7045	65	10	26	140	312B	6	3	6699	26	0	1030	5	1020	10	1020	15	1020	20	920	25	730		
7	4220	7045	65	10	27	140	312B	7	3	6699	27	0	1030	5	1030	10	1030	15	1030	20	970	25	690	30	670
7	4220	7045	65	10	28	140	312B	6	3	6699	28	0	970	5	970	10	980	15	980	20	980	25	850		
7	4220	7045	65	10	29	140	312B	7	3	6699	29	0	950	5	960	10	960	15	960	20	960	25	950	30	700
7	4220	7045	65	10	30	140	312B	6	3	6699	30	0	920	5	930	10	930	15	930	20	930	25	920		
7	4220	7045	65	10	31	140	312B	6	3	6699	31	0	910	5	910	10	910	15	910	20	910	25	840		
7	4220	7045	65	11	1	150	312B	6	3	6700	1	0	840	5	840	10	840	15	830	20	830	25	800		
7	4220	7045	65	11	2	150	312B	7	3	6700	2	0	700	5	710	10	710	15	710	20	710	25	710	30	590
7	4220	7045	65	11	3	150	312B	6	3	6700	3	0	710	5	710	10	710	15	710	20	710	25	700		
7	4220	7045	65	11	4	150	312B	6	3	6700	4	0	810	5	810	10	810	15	810	20	760	25	630		
7	4220	7045	65	11	5	150	312B	7	3	6700	5	0	820	5	820	10	820	15	820	20	820	25	800	30	640
7	4220	7045	65	11	6	150	312B	7	3	6700	6	0	810	5	810	10	810	15	820	20	770	25	640	30	550
7	4220	7045	65	11	7	150	312B	7	3	6700	7	0	830	5	830	10	830	15	830	20	800	25	700	30	610
7	4220	7045	65	11	8	150	312B	7	3	6700	8	0	810	5	820	10	830	15	830	20	830	25	810	30	730
7	4220	7045	65	11	9	150	312B	7	3	6700	9	0	810	5	820	10	820	15	820	20	770	25	580	30	590
7	4220	7045	65	11	10	150	312B	7	3	6700	10	0	790	5	800	10	800	15	810	20	810	25	820	30	760
7	4220	7045	65	11	11	150	312B	7	3	6700	11	0	800	5	800	10	800	15	800	20	780	25	720	30	680
7	4220	7045	65	11	12	150	312B	7	3	6700	12	0	780	5	780	10	780	15	780	20	780	25	740	30	710
7	4220	7045	65	11	13	150	312B	6	3	6700	13	0	770	5	770	10	770	15	770	20	770	25	740		
7	4220	7045	65	11	14	150	312B	6	3	6700	14	0	770	5	770	10	770	15	770	20	750	25	720		
7	4220	7045	65	11	15	150	312B	7	3	6700	15	0	730	5	730	10	730	15	730	20	730	25	730	30	700
7	4220	7045	65	11	16	150	312B	6	3	6700	16	0	780	5	770	10	760	15	760	20	760	25	730		
7	4220	7045	65	11	17	150	312B	6	3	6700	17	0	750	5	750	10	750	15	750	20	750	25	740		
7	4220	7045	65	11	18	150	312B	7	3	6700	18	0	700	5	710	10	710	15	710	20	710	25	710	30	640
7	4220	7045	65	11	19	150	312B	7	3	6700	19	0	720	5	720	10	720	15	720	20	720	25	720	30	700
