1958	6	29	29.37	
1958	7	1	29.24	
1958	7	2	29.05	
1958	7	3	28.99	
1958	7	4	29.27	32.27
1958	7	5	29.47	
1958	7	6	29.14	
1958	7	7	30.48	
1958	7	8	29.83	
1958	7	9	30.07	
1958	7	10	30.09	
1958	7	11	27.34	29.16
1958	7	12	28.49	
1958	7	13	28.62	
1958	7	14	28.93	
1958	7	15	29.31	
1958	7	16	29.33	
1958	7	17	29.62	
1958	7	18	29.88	51.92
1958	7	19	30.20	
1958	7	20	30.40	
1958	7	21	29.60	
1958	7	22	29.56	
1958	7	23	29.79	
1958	7	24	29.64	
1958	7	25	29.66	31.69
1958	7	26	29.77	
1958	7	27	30.16	
1958	7	28	30.32	
1958	7	29	30.62	
1958	7	30	30.35	
1958	7	31	30.52	
1958	8	1	30.34	
1958	8	2	29.88	
1958	8	3	29.17	
1958	8	4	29.11	
1958	8	5	30.12	
1958	8	6	28.78	
1958	8	7	29.18	
1958	8	8	29.87	31.89
1958	8	9	30.07	
1958	8	10	29.11	
1958	8	11	28.73	
1958	8	12	30.41	
1958	8	13	30.28	
1958	8	14	29.54	
1958	8	15	29.56	30.14
1958	8	16	29.74	
1958	8	17	29.79	
1958	8	18	29.80	
1958	8	19	30.42	
1958	8	20	30.14	
1958	8	21		
1958	8	22	30.89	32.66
1958	8	23	30.89	
1958	8	24	30.74	
1958	8	25	30.72	
1958	8	26	30.95	
1958	8	27	30.77	
1958	8	28	30.78	
1958	8	29	30.92	31.50
1958	8	30	30.96	
1958	8	31	29.97	
1958	9	1	30.44	
1958	9	2	30.35	
1958	9	3	30.21	
1958	9	4	30.20	
1958	9	5	29.41	31.45
1958	9	6	30.21	
1958	9	7	30.05	
1958	9	8	30.23	
1958	9	9	30.54	
1958	9	10	30.6	
1958	9	11	30.31	
1958	9	12	30.72	32.27
1958	9	13	30.44	
1958	9	14	30.67	
1958	9	15	30.9	
1958	9	16	30.46	
1958	9	17	31.32	
1958	9	18	32.08	
1958	9	19	30.26	31.26
1958	9	20		
1958	9	21	31.34	
1958	9	22	31.19	
1958	9	23	31.45	
1958	9	24	31.21	
1958	9	25	30.39	
1958	9	26	30.27	32.04
1958	9	27	29.62	
1958	9	28	31.11	
1958	9	29	31.12	
1958	9	30	30.43	
1958	10	1	30.41	
1958	10	2	30.76	
1958	10	3	30.77	31.82
1958	10	4	30.86	
1958	10	5	29.91	
1958	10	6	31.26	
1958	10	7	30.37	
1958	10	8	30.3	
1958	10	9	30.54	
1958	10	10	30.15	31.28
1958	10	11	30.84	
1958	10	12	31.06	
1958	10	13	31.07	
1958	10	14	31.00	
1958	10	15	29.92	
1958	10	16	29.48	
1958	10	17	29.70	32.00
1958	10	18	30.53	
1958	10	19	30.62	
1958	10	20	30.72	
1958	10	21	30.92	
1958	10	22	30.92	
1958	10	23	31.01	
1958	10	24	31.18	31.18
1958	10	25	31.41	
1958	10	26	31.46	
1958	10	27	31.34	
1958	10	28	29.26	
1958	10	29	30.72	
1958	10	30	30.01	
1958	10	31	28.49	31.72
1958	11	1	28.78	
1958	11	2	30.10	
1958	11	3	30.44	
1958	11	4	30.70	
1958	11	5	24.79	
1958	11	6	29.34	
1958	11	7	29.69	29.84
1958	11	8	29.61	
1958	11	9	28.16	
1958	11	10	29.70	
1958	11	11	30.30	
1958	11	12	29.61	
1958	11	13	28.54	
1958	11	14	29.51	32.49
1958	11	15	29.57	
1958	11	16	28.65	
1958	11	17	29.05	
1958	11	18	29.07	
1958	11	19	29.76	
1958	11	20	29.44	
1958	11	21	30.28	32.24
1958	11	22	30.60	
1958	11	23	31.03	
1958	11	24	29.95	
1958	11	25	31.30	
1958	11	26	31.54	
1958	11	27	31.44	
1958	11	28	32.62	
1958	11	29	31.03	
1959	1	11	30.61	
